mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,params,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.18110437393188478,0.007122758553954982,0.0016008853912353516,0.0004922661976578069,18,10,"{'max_depth': 18, 'min_samples_split': 10}",-0.21271839697426792,-0.21394588954471627,-0.2083063972345353,-0.2092963858135181,-0.2097926464782336,-0.21081194320905422,0.002148014258274879,104
0.16894726753234862,0.008395781926874015,0.0024048328399658204,0.0004777784260264052,18,12,"{'max_depth': 18, 'min_samples_split': 12}",-0.2090904655595853,-0.2140869109575259,-0.20575410787933962,-0.20702217439074694,-0.20729541935215176,-0.2086498156278699,0.002919757065902868,96
0.17752337455749512,0.02161269415162126,0.0017953872680664062,0.00039892202354976095,18,14,"{'max_depth': 18, 'min_samples_split': 14}",-0.20623968710909055,-0.21145685066932127,-0.20369596328739306,-0.20460427574224513,-0.20519674822908265,-0.20623870500742653,0.002736845392742946,93
0.18570246696472167,0.01932450805285807,0.0019947052001953124,0.0006312798963712027,18,16,"{'max_depth': 18, 'min_samples_split': 16}",-0.20343218143319106,-0.20863585949264263,-0.20138235114171987,-0.2015141022664372,-0.20344008515775983,-0.20368091589835013,0.002632482309845895,66
0.19606928825378417,0.004210609006114198,0.0019955158233642576,1.1223413749637433e-06,18,18,"{'max_depth': 18, 'min_samples_split': 18}",-0.20292676478460916,-0.20721794270574653,-0.20056573800010072,-0.20107048213416265,-0.20132194136029263,-0.20262057379698234,0.002430684443735445,58
0.1585765838623047,0.0085029512879084,0.0019941329956054688,1.9251469839273785e-06,18,20,"{'max_depth': 18, 'min_samples_split': 20}",-0.20077914640963104,-0.20649385895861128,-0.19853673270780395,-0.20014797806155646,-0.20049607224637486,-0.2012907576767955,0.0027150002854394043,51
0.15997090339660644,0.012773209809843923,0.0019947052001953124,1.5857972286525623e-06,18,22,"{'max_depth': 18, 'min_samples_split': 22}",-0.19898385133871693,-0.2048796298331619,-0.19644688355724,-0.2004869383113974,-0.19910029931416745,-0.19997952047093676,0.002775336197795268,43
0.15738201141357422,0.008633267214141416,0.002196979522705078,0.0007536573432425886,18,24,"{'max_depth': 18, 'min_samples_split': 24}",-0.198652146703264,-0.2030339255528235,-0.19611365421634236,-0.19928083898722923,-0.19833220538617233,-0.19908255416916631,0.0022456755550783526,35
0.17374496459960936,0.005400139838814785,0.001987934112548828,1.338460753558813e-05,18,26,"{'max_depth': 18, 'min_samples_split': 26}",-0.19770690751429915,-0.2022947727911536,-0.19633940976467468,-0.19609925935361072,-0.19892491941401294,-0.1982730537675502,0.002253177116422627,27
0.1665428638458252,0.01347918113225877,0.001595783233642578,0.0004887543282713212,18,28,"{'max_depth': 18, 'min_samples_split': 28}",-0.1968139932654169,-0.20091337140416798,-0.19522702300400063,-0.19510175773748564,-0.1980206077340408,-0.1972153506290224,0.0021403553932695715,18
0.22500691413879395,0.010445594497655584,0.0025892257690429688,0.0004855272694062375,23,2,"{'max_depth': 23, 'min_samples_split': 2}",-0.22797112545403495,-0.22967085921668295,-0.22274377564455777,-0.22462618980040508,-0.2248698320062353,-0.2259763564243832,0.0024950101828460428,138
0.18649463653564452,0.007250359423398323,0.0022010326385498045,0.00040002213939400387,23,4,"{'max_depth': 23, 'min_samples_split': 4}",-0.22398606023935658,-0.22853442929399784,-0.2206828966139846,-0.22023339559452249,-0.2217096599051606,-0.2230292883294044,0.003042564016514579,131
0.17932462692260742,0.004151754185960539,0.00198979377746582,1.0820526809390471e-05,23,6,"{'max_depth': 23, 'min_samples_split': 6}",-0.21686440223866102,-0.22117917155812591,-0.2144687201333886,-0.2179369367264889,-0.21603132956904944,-0.2172961120451428,0.0022480658595819387,120
0.18790225982666015,0.009323507283751658,0.0017950057983398438,0.0003983784944465944,23,8,"{'max_depth': 23, 'min_samples_split': 8}",-0.2160194332245959,-0.21809468744405466,-0.21226824283208168,-0.2145732945210916,-0.21378388048578323,-0.21494790770152142,0.001986267247933072,114
0.1894869327545166,0.009293784157094432,0.0022001266479492188,0.0007529272317421109,23,10,"{'max_depth': 23, 'min_samples_split': 10}",-0.21418381135337808,-0.214589437028171,-0.20927833395724163,-0.21072611736502178,-0.21026528514792026,-0.21180859697034654,0.0021601166257974357,110
0.19029064178466798,0.006367180678958385,0.002194643020629883,0.0003992455898172846,23,12,"{'max_depth': 23, 'min_samples_split': 12}",-0.21057392304798073,-0.21234229416299444,-0.20603441635902361,-0.20841834187387695,-0.20780913145553673,-0.20903562137988252,0.002199681795939212,101
0.18292746543884278,0.0042131872122715425,0.002388191223144531,0.0004928420891792825,23,14,"{'max_depth': 23, 'min_samples_split': 14}",-0.2074662296559917,-0.20961047072675054,-0.20374933047046745,-0.20462082603052043,-0.2055894513937301,-0.20620726165549205,0.0021026994854715735,92
0.17872190475463867,0.005631272582185205,0.0015974044799804688,0.0008005519344070904,23,16,"{'max_depth': 23, 'min_samples_split': 16}",-0.20471717270011255,-0.2104907695002176,-0.20242038455042854,-0.20217608344799348,-0.20391114042816488,-0.20474311012538343,0.003023677055349001,87
0.16157326698303223,0.0075598002240666535,0.0015897750854492188,0.00048404519463129004,23,18,"{'max_depth': 23, 'min_samples_split': 18}",-0.20312217405515043,-0.20665732166937223,-0.2013101549053389,-0.20054880472820558,-0.2019046146889661,-0.20270861400940662,0.002146168819058164,59
0.15898575782775878,0.013604349425738916,0.0015904903411865234,0.0004962576743145878,23,20,"{'max_depth': 23, 'min_samples_split': 20}",-0.20058940916146253,-0.206270021527397,-0.19802453649513846,-0.20084039454399913,-0.1998250860820397,-0.20110988956200737,0.002761905604530792,50
0.1579878807067871,0.007372944056887627,0.0017892837524414063,0.0007447159233362749,23,22,"{'max_depth': 23, 'min_samples_split': 22}",-0.19939281023184782,-0.20479164377239986,-0.19797503781078882,-0.20024821245214228,-0.19982221762373295,-0.20044598437818234,0.0023033760869930983,48
0.15857477188110353,0.004136203352881238,0.0019959926605224608,1.7930598904574552e-06,23,24,"{'max_depth': 23, 'min_samples_split': 24}",-0.19935651175583416,-0.20295180593524767,-0.1971029669635597,-0.19974436896180753,-0.1987757482069753,-0.19958628036468487,0.001909364072729697,41
0.1539919376373291,0.006376164189755442,0.0021939754486083986,0.00039909995137293213,23,26,"{'max_depth': 23, 'min_samples_split': 26}",-0.19815446817459645,-0.20179543805072753,-0.19654414929457212,-0.19712816291671853,-0.1992967511725172,-0.19858379392182637,0.0018593707794719596,28
0.146014404296875,0.0050253470406866636,0.0015903472900390624,0.00048412958952087485,23,28,"{'max_depth': 23, 'min_samples_split': 28}",-0.1967652541310441,-0.20092227261465212,-0.1957166380766838,-0.19518868430141428,-0.19841502407274214,-0.1974015746393073,0.002076689319304582,20
0.20785555839538575,0.007472024106326919,0.0027878284454345703,0.00039616046066755624,28,2,"{'max_depth': 28, 'min_samples_split': 2}",-0.22518558891746385,-0.2307202499178115,-0.22250287979320404,-0.2281391508323176,-0.22585415164609057,-0.22648040422137755,0.0027791067408393768,139
0.1976646900177002,0.01093474497733995,0.0027928829193115236,0.0007470671291961354,28,4,"{'max_depth': 28, 'min_samples_split': 4}",-0.22486230490995246,-0.22898261120601668,-0.2180648065428902,-0.22199838231165778,-0.22130628070044134,-0.22304287713419169,0.0036736543575901026,132
0.19866065979003905,0.022366545984120256,0.0027987480163574217,0.00040231744318337516,28,6,"{'max_depth': 28, 'min_samples_split': 6}",-0.21693054370222364,-0.2248386588621055,-0.21428984302721424,-0.21760192430159706,-0.2182922308269605,-0.21839064014402018,0.0034973453096628243,122
0.22020430564880372,0.009353332412696404,0.002593660354614258,0.000489220321541445,28,8,"{'max_depth': 28, 'min_samples_split': 8}",-0.21673419995615917,-0.21854645446950283,-0.2130036187536769,-0.21458808763372478,-0.2152506355109125,-0.21562459926479524,0.0018895605638230637,119
0.19469070434570312,0.015092004277683483,0.0025879859924316405,0.0004972504526672406,28,10,"{'max_depth': 28, 'min_samples_split': 10}",-0.21292380446260317,-0.21627795810824135,-0.20864435978002735,-0.21042017814118175,-0.21165961463765465,-0.21198518302594166,0.0025700296937502215,111
0.18790097236633302,0.0054508202637757385,0.002190256118774414,0.00038902895074982243,28,12,"{'max_depth': 28, 'min_samples_split': 12}",-0.20964094551649234,-0.2136343041505446,-0.20605295689465175,-0.2079484909368332,-0.20802661539459041,-0.2090606625786225,0.0025537187917776642,102
0.18131103515625,0.012103264586104766,0.0020014286041259766,0.0006316609226548248,28,14,"{'max_depth': 28, 'min_samples_split': 14}",-0.2076501290176924,-0.21163803700672587,-0.20347590099041954,-0.20542354753922154,-0.20636898710143253,-0.20691132033109838,0.0027275405795551717,95
0.18511042594909669,0.005401995403686368,0.0021928787231445313,0.0003965390422336757,28,16,"{'max_depth': 28, 'min_samples_split': 16}",-0.2034245282265888,-0.209091532973321,-0.2020635848711592,-0.20154706204462802,-0.20329664841258654,-0.2038846713056567,0.0026999882911352955,81
0.17414422035217286,0.006440150604296079,0.0019840717315673826,1.3393438225645552e-05,28,18,"{'max_depth': 28, 'min_samples_split': 18}",-0.20322238900246548,-0.20753983568703616,-0.20136381586043514,-0.20069563928626413,-0.2015192132943774,-0.20286817862611564,0.0024800236557646948,64
0.1667536735534668,0.010197279880831557,0.0017960071563720703,0.0007464170117042688,28,20,"{'max_depth': 28, 'min_samples_split': 20}",-0.20083982259763142,-0.20579701281086532,-0.19861668949242992,-0.20104818884885547,-0.20079960475049907,-0.20142026370005625,0.0023612085980099797,53
0.16795697212219238,0.008000681157654826,0.0011970043182373048,0.00039713518340337296,28,22,"{'max_depth': 28, 'min_samples_split': 22}",-0.19945246777956205,-0.20499510368872634,-0.19767463289823103,-0.2013410028157956,-0.20001128848410388,-0.20069489913328376,0.0024512109866833953,49
0.16515731811523438,0.008659119194286753,0.0018020153045654296,0.00038602559401458943,28,24,"{'max_depth': 28, 'min_samples_split': 24}",-0.198657936940913,-0.20312178573225914,-0.19630455437801397,-0.19898596589237025,-0.19887118255066433,-0.19918828509884415,0.002200503867723354,36
0.16873998641967775,0.007010575807153189,0.0019939422607421877,1.533311385232308e-06,28,26,"{'max_depth': 28, 'min_samples_split': 26}",-0.19887471536000118,-0.20242464642775157,-0.19643394108262022,-0.19685900695679998,-0.1991908871722985,-0.1987566393998943,0.002128507692199184,33
0.16655511856079103,0.006742676305400402,0.001982307434082031,1.774808144594891e-05,28,28,"{'max_depth': 28, 'min_samples_split': 28}",-0.1970856819121701,-0.20106631074754347,-0.19524566532846685,-0.1962887680218404,-0.19852272692492576,-0.1976418305869893,0.0020191448847509397,25
0.2359694004058838,0.007290546722258232,0.003393697738647461,0.0010179455547692001,33,2,"{'max_depth': 33, 'min_samples_split': 2}",-0.22642813197069267,-0.22884660301633644,-0.22432127856370265,-0.22930502922251617,-0.22354573068571845,-0.22648935469179327,0.00231749292704157,140
0.21900653839111328,0.008577522465994039,0.002594327926635742,0.0004889890218242955,33,4,"{'max_depth': 33, 'min_samples_split': 4}",-0.22378664159266765,-0.22773173021349996,-0.21965001782377633,-0.22417193256098442,-0.22132753065493815,-0.2233335705691733,0.0027511702747832043,134
0.20904407501220704,0.00808187149096163,0.002195262908935547,0.00040142582538598565,33,6,"{'max_depth': 33, 'min_samples_split': 6}",-0.21978268891250288,-0.2228607439424411,-0.2131215164830256,-0.2190999261380922,-0.21851979088058118,-0.2186769332713286,0.0031557325507008687,126
0.1902853012084961,0.01266433123108116,0.0016019344329833984,0.0004932057679433219,33,8,"{'max_depth': 33, 'min_samples_split': 8}",-0.21561521799846783,-0.21784205593744616,-0.2127793417238559,-0.21489886037259157,-0.21408550952606697,-0.2150441971116857,0.0016866448022247462,115
0.17991795539855956,0.006451756999316702,0.0023952007293701174,0.0004889694175675693,33,10,"{'max_depth': 33, 'min_samples_split': 10}",-0.21322565435615212,-0.21421272260140492,-0.20895562636560927,-0.21075730397161876,-0.21136651564978465,-0.21170356458891396,0.00185325696078497,106
0.17792348861694335,0.007044808852631857,0.0019901752471923827,1.172049827250459e-05,33,12,"{'max_depth': 33, 'min_samples_split': 12}",-0.21009286993062806,-0.21253397682186445,-0.20563761858110766,-0.20902158440432733,-0.20744223869497724,-0.20894565768658097,0.002340994933939684,97
0.17852649688720704,0.0050868701916130625,0.0017852306365966797,0.00039319442131754414,33,14,"{'max_depth': 33, 'min_samples_split': 14}",-0.2063428151439554,-0.21018902263052383,-0.20369316634709486,-0.20454246327909165,-0.2059708498026057,-0.20614766344065427,0.002236209064126908,88
0.17414426803588867,0.007677490512073371,0.00198974609375,0.0006304605340026695,33,16,"{'max_depth': 33, 'min_samples_split': 16}",-0.2049875796528983,-0.20867887319272543,-0.20189123279568255,-0.20159225728534716,-0.20356159254815645,-0.204142307094962,0.0025769065397814265,82
0.17254886627197266,0.008437942972676686,0.0019959449768066407,1.2848085007960777e-06,33,18,"{'max_depth': 33, 'min_samples_split': 18}",-0.20339985272404718,-0.20685095907924095,-0.20103074164340193,-0.2011611398468324,-0.20176848242348625,-0.20284223514340174,0.0021744580915819055,60
0.1619729518890381,0.009510530433779349,0.0021868228912353517,0.00040176221434808367,33,20,"{'max_depth': 33, 'min_samples_split': 20}",-0.2006848155864309,-0.20643678326390114,-0.19840622859576695,-0.2016148942116369,-0.2006875489501808,-0.20156605412158335,0.002655531501520543,54
0.16875338554382324,0.0060557425804007746,0.001983976364135742,0.000631072957705145,33,22,"{'max_depth': 33, 'min_samples_split': 22}",-0.1987052381936952,-0.204529698266909,-0.19673125560398844,-0.20061250381575801,-0.20001128848410388,-0.20011799687289092,0.0025762351016509507,44
0.1765169620513916,0.012803628260035926,0.002394580841064453,0.0004891892043718596,33,24,"{'max_depth': 33, 'min_samples_split': 24}",-0.1989507665724011,-0.20351696638808817,-0.19653680178766417,-0.19861387453742774,-0.19887118255066433,-0.1992979183672491,0.0022888715453316284,37
